logFC,logCPM,F,PValue,FDR,transcript,contrast,Chr,Start,End,ERV_ID,locus
-1.42297622466953,7.5328639901514,9.72500285263716,0.00220701948831167,0.060059874599957,MER4_1q42.13,ADVANCED_LIMITED,chr1,227038327,227038635,MER4,1q42
-1.42297622466953,7.5328639901514,9.72500285263716,0.00220701948831167,0.060059874599957,MER4_1q42.13,ADVANCED_LIMITED,chr1,227039169,227039257,MER4,1q42
-1.42297622466953,7.5328639901514,9.72500285263716,0.00220701948831167,0.060059874599957,MER4_1q42.13,ADVANCED_LIMITED,chr1,227039243,227039691,MER4,1q42
-1.42297622466953,7.5328639901514,9.72500285263716,0.00220701948831167,0.060059874599957,MER4_1q42.13,ADVANCED_LIMITED,chr1,227039996,227040930,MER4,1q42
-1.42297622466953,7.5328639901514,9.72500285263716,0.00220701948831167,0.060059874599957,MER4_1q42.13,ADVANCED_LIMITED,chr1,227042771,227044010,MER4,1q42
-1.42297622466953,7.5328639901514,9.72500285263716,0.00220701948831167,0.060059874599957,MER4_1q42.13,ADVANCED_LIMITED,chr1,227044011,227044342,MER4,1q42
-1.59953189564649,5.85964599639086,9.71212929202588,0.00222151091064368,0.0601256757337258,MER101_2q36.3,ADVANCED_LIMITED,chr2,230894543,230894609,MER101,2q36
-1.59953189564649,5.85964599639086,9.71212929202588,0.00222151091064368,0.0601256757337258,MER101_2q36.3,ADVANCED_LIMITED,chr2,230894543,230896267,MER101,2q36
-1.59953189564649,5.85964599639086,9.71212929202588,0.00222151091064368,0.0601256757337258,MER101_2q36.3,ADVANCED_LIMITED,chr2,230894638,230894683,MER101,2q36
-1.59953189564649,5.85964599639086,9.71212929202588,0.00222151091064368,0.0601256757337258,MER101_2q36.3,ADVANCED_LIMITED,chr2,230894985,230895196,MER101,2q36
-1.59953189564649,5.85964599639086,9.71212929202588,0.00222151091064368,0.0601256757337258,MER101_2q36.3,ADVANCED_LIMITED,chr2,230895499,230895586,MER101,2q36
-1.59953189564649,5.85964599639086,9.71212929202588,0.00222151091064368,0.0601256757337258,MER101_2q36.3,ADVANCED_LIMITED,chr2,230895883,230896267,MER101,2q36
1.56816053592236,5.5762950211591,9.69064698110168,0.00224591104253965,0.0604574972532294,ERVLE_18q11.2b,ADVANCED_LIMITED,chr18,23740771,23741553,ERVLE,18q11
1.56816053592236,5.5762950211591,9.69064698110168,0.00224591104253965,0.0604574972532294,ERVLE_18q11.2b,ADVANCED_LIMITED,chr18,23740771,23741871,ERVLE,18q11
1.56816053592236,5.5762950211591,9.69064698110168,0.00224591104253965,0.0604574972532294,ERVLE_18q11.2b,ADVANCED_LIMITED,chr18,23741722,23741871,ERVLE,18q11
1.88660886169062,6.59414791203891,9.63748451624794,0.00230748538829551,0.0617810603962992,ERVLE_2p24.1c,ADVANCED_LIMITED,chr2,21382629,21383241,ERVLE,2p24
1.88660886169062,6.59414791203891,9.63748451624794,0.00230748538829551,0.0617810603962992,ERVLE_2p24.1c,ADVANCED_LIMITED,chr2,21382629,21383689,ERVLE,2p24
1.88660886169062,6.59414791203891,9.63748451624794,0.00230748538829551,0.0617810603962992,ERVLE_2p24.1c,ADVANCED_LIMITED,chr2,21383542,21383689,ERVLE,2p24
-1.80642964214073,6.09792860476066,9.61127291071354,0.00233848036017416,0.0621160968791439,HERVL40_14q13.1a,ADVANCED_LIMITED,chr14,34892278,34892606,HERVL40,14q13
-1.80642964214073,6.09792860476066,9.61127291071354,0.00233848036017416,0.0621160968791439,HERVL40_14q13.1a,ADVANCED_LIMITED,chr14,34892278,34895649,HERVL40,14q13
-1.80642964214073,6.09792860476066,9.61127291071354,0.00233848036017416,0.0621160968791439,HERVL40_14q13.1a,ADVANCED_LIMITED,chr14,34892640,34892946,HERVL40,14q13
-1.80642964214073,6.09792860476066,9.61127291071354,0.00233848036017416,0.0621160968791439,HERVL40_14q13.1a,ADVANCED_LIMITED,chr14,34893662,34893908,HERVL40,14q13
-1.80642964214073,6.09792860476066,9.61127291071354,0.00233848036017416,0.0621160968791439,HERVL40_14q13.1a,ADVANCED_LIMITED,chr14,34894086,34894606,HERVL40,14q13
-1.80642964214073,6.09792860476066,9.61127291071354,0.00233848036017416,0.0621160968791439,HERVL40_14q13.1a,ADVANCED_LIMITED,chr14,34895264,34895649,HERVL40,14q13
1.37873425317014,5.60530812737481,9.60250490376571,0.00234894368191977,0.0621160968791439,ERVL_21q21.1a,ADVANCED_LIMITED,chr21,19241791,19242356,ERVL,21q21
1.37873425317014,5.60530812737481,9.60250490376571,0.00234894368191977,0.0621160968791439,ERVL_21q21.1a,ADVANCED_LIMITED,chr21,19241791,19243108,ERVL,21q21
1.37873425317014,5.60530812737481,9.60250490376571,0.00234894368191977,0.0621160968791439,ERVL_21q21.1a,ADVANCED_LIMITED,chr21,19242356,19243108,ERVL,21q21
1.79273800202946,6.39740321664049,9.59543289042202,0.00235741813456992,0.0621160968791439,HERVP71A_2q32.3,ADVANCED_LIMITED,chr2,195019481,195019938,HERVP71A,2q32
1.79273800202946,6.39740321664049,9.59543289042202,0.00235741813456992,0.0621160968791439,HERVP71A_2q32.3,ADVANCED_LIMITED,chr2,195019481,195027901,HERVP71A,2q32
1.79273800202946,6.39740321664049,9.59543289042202,0.00235741813456992,0.0621160968791439,HERVP71A_2q32.3,ADVANCED_LIMITED,chr2,195019938,195027441,HERVP71A,2q32
1.79273800202946,6.39740321664049,9.59543289042202,0.00235741813456992,0.0621160968791439,HERVP71A_2q32.3,ADVANCED_LIMITED,chr2,195027441,195027901,HERVP71A,2q32
1.51888412819609,4.88948801151863,9.53438120549945,0.00243189633397201,0.0634245951369429,ERVLB4_17_KI270862v1_alt(a),ADVANCED_LIMITED,chr17,889330,890449,ERVLB4,17
1.51888412819609,4.88948801151863,9.53438120549945,0.00243189633397201,0.0634245951369429,ERVLB4_17_KI270862v1_alt(a),ADVANCED_LIMITED,chr17,889330,890610,ERVLB4,17
1.51888412819609,4.88948801151863,9.53438120549945,0.00243189633397201,0.0634245951369429,ERVLB4_17_KI270862v1_alt(a),ADVANCED_LIMITED,chr17,890569,890610,ERVLB4,17
-1.6914801229847,7.02018298547287,9.53385414275261,0.00243254973316388,0.0634245951369429,HERVL_3q13.31,ADVANCED_LIMITED,chr3,116290968,116291365,HERVL,3q13
-1.6914801229847,7.02018298547287,9.53385414275261,0.00243254973316388,0.0634245951369429,HERVL_3q13.31,ADVANCED_LIMITED,chr3,116290968,116297326,HERVL,3q13
-1.6914801229847,7.02018298547287,9.53385414275261,0.00243254973316388,0.0634245951369429,HERVL_3q13.31,ADVANCED_LIMITED,chr3,116291560,116293126,HERVL,3q13
-1.6914801229847,7.02018298547287,9.53385414275261,0.00243254973316388,0.0634245951369429,HERVL_3q13.31,ADVANCED_LIMITED,chr3,116293163,116296252,HERVL,3q13
-1.6914801229847,7.02018298547287,9.53385414275261,0.00243254973316388,0.0634245951369429,HERVL_3q13.31,ADVANCED_LIMITED,chr3,116296288,116296909,HERVL,3q13
-1.6914801229847,7.02018298547287,9.53385414275261,0.00243254973316388,0.0634245951369429,HERVL_3q13.31,ADVANCED_LIMITED,chr3,116296909,116297326,HERVL,3q13
1.22915458177474,9.0899382753829,9.49192364033714,0.0024851134971002,0.0644576313310364,HERVL_3q13.11c,ADVANCED_LIMITED,chr3,104168523,104169098,HERVL,3q13
1.22915458177474,9.0899382753829,9.49192364033714,0.0024851134971002,0.0644576313310364,HERVL_3q13.11c,ADVANCED_LIMITED,chr3,104168523,104169883,HERVL,3q13
1.22915458177474,9.0899382753829,9.49192364033714,0.0024851134971002,0.0644576313310364,HERVL_3q13.11c,ADVANCED_LIMITED,chr3,104169098,104169883,HERVL,3q13
-1.40718928226943,6.07639667701995,9.47343311563883,0.0025086627103044,0.0646930509522647,HUERSP3_2q14.3,ADVANCED_LIMITED,chr2,128575624,128576288,HUERSP3,2q14
-1.40718928226943,6.07639667701995,9.47343311563883,0.0025086627103044,0.0646930509522647,HUERSP3_2q14.3,ADVANCED_LIMITED,chr2,128575624,128583409,HUERSP3,2q14
-1.40718928226943,6.07639667701995,9.47343311563883,0.0025086627103044,0.0646930509522647,HUERSP3_2q14.3,ADVANCED_LIMITED,chr2,128576309,128577316,HUERSP3,2q14
-1.40718928226943,6.07639667701995,9.47343311563883,0.0025086627103044,0.0646930509522647,HUERSP3_2q14.3,ADVANCED_LIMITED,chr2,128577612,128580102,HUERSP3,2q14
-1.40718928226943,6.07639667701995,9.47343311563883,0.0025086627103044,0.0646930509522647,HUERSP3_2q14.3,ADVANCED_LIMITED,chr2,128580096,128580863,HUERSP3,2q14
-1.40718928226943,6.07639667701995,9.47343311563883,0.0025086627103044,0.0646930509522647,HUERSP3_2q14.3,ADVANCED_LIMITED,chr2,128582682,128582931,HUERSP3,2q14
-1.40718928226943,6.07639667701995,9.47343311563883,0.0025086627103044,0.0646930509522647,HUERSP3_2q14.3,ADVANCED_LIMITED,chr2,128582934,128583409,HUERSP3,2q14
1.66622663037023,6.72214280625079,9.44849578477487,0.0025407863186795,0.0646930509522647,HERVL_4q34.1d,ADVANCED_LIMITED,chr4,175911751,175914182,HERVL,4q34
1.66622663037023,6.72214280625079,9.44849578477487,0.0025407863186795,0.0646930509522647,HERVL_4q34.1d,ADVANCED_LIMITED,chr4,175911751,175914680,HERVL,4q34
1.66622663037023,6.72214280625079,9.44849578477487,0.0025407863186795,0.0646930509522647,HERVL_4q34.1d,ADVANCED_LIMITED,chr4,175914186,175914680,HERVL,4q34
1.24938017525946,6.937477059446,9.4466722125539,0.00254315192614459,0.0646930509522647,MER101_3q13.11a,ADVANCED_LIMITED,chr3,103999081,104000271,MER101,3q13
1.24938017525946,6.937477059446,9.4466722125539,0.00254315192614459,0.0646930509522647,MER101_3q13.11a,ADVANCED_LIMITED,chr3,103999081,104000271,MER101,3q13
-1.1184995729441,7.88817539142637,9.43584857250519,0.00255723944844688,0.0646930509522647,HML2_22q11.21,ADVANCED_LIMITED,chr22,18926186,18927154,HML2,22q11
-1.1184995729441,7.88817539142637,9.43584857250519,0.00255723944844688,0.0646930509522647,HML2_22q11.21,ADVANCED_LIMITED,chr22,18926186,18935361,HML2,22q11
-1.1184995729441,7.88817539142637,9.43584857250519,0.00255723944844688,0.0646930509522647,HML2_22q11.21,ADVANCED_LIMITED,chr22,18927154,18932687,HML2,22q11
-1.1184995729441,7.88817539142637,9.43584857250519,0.00255723944844688,0.0646930509522647,HML2_22q11.21,ADVANCED_LIMITED,chr22,18932686,18934308,HML2,22q11
-1.1184995729441,7.88817539142637,9.43584857250519,0.00255723944844688,0.0646930509522647,HML2_22q11.21,ADVANCED_LIMITED,chr22,18934397,18935361,HML2,22q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31225113,31225574,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31225113,31232994,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31225580,31227604,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31227898,31227943,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31228232,31228671,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31228680,31229270,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31229242,31229295,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31231429,31231778,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31231909,31232477,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31232480,31232520,MER4,17q11
-1.84177895389122,7.69273667019925,9.43439091994157,0.00255914277863376,0.0646930509522647,MER4_17q11.2b,ADVANCED_LIMITED,chr17,31232553,31232994,MER4,17q11
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135192544,135192866,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135192544,135196787,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135193180,135193221,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135193444,135193538,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135193546,135193878,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135194480,135194957,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135194954,135195228,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135195227,135195719,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135195719,135195846,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135196163,135196428,HERVL18,6q23
-1.32646814617421,5.74110100149164,9.37235906400118,0.00264150565289552,0.0664378694516146,HERVL18_6q23.3,ADVANCED_LIMITED,chr6,135196453,135196787,HERVL18,6q23
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44822331,44822795,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44822331,44830661,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44822795,44825130,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44825119,44825220,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44825215,44825551,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44825531,44826777,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44827295,44827352,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44827610,44830201,HARLEQUIN,4p12
-1.38394689013787,5.31222783904038,9.34342094825303,0.00268085588962409,0.0669507588051049,HARLEQUIN_4p12,ADVANCED_LIMITED,chr4,44830202,44830661,HARLEQUIN,4p12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50162695,50163196,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50162695,50171781,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50163197,50163412,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50165199,50165327,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50165669,50166263,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50166593,50166669,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50166980,50167343,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50167540,50168546,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50168824,50169506,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50169904,50170743,ERVLB4,16q12
-1.52494329119409,5.38241336481542,9.33764242639602,0.00268878549418092,0.0669507588051049,ERVLB4_16q12.1,ADVANCED_LIMITED,chr16,50171071,50171781,ERVLB4,16q12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52779673,52779803,HERVW,6p12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52779673,52786712,HERVW,6p12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52779803,52780095,HERVW,6p12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52780085,52780124,HERVW,6p12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52780117,52781730,HERVW,6p12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52782028,52784006,HERVW,6p12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52783989,52785952,HERVW,6p12
-2.08942624596809,6.71985022613732,9.30062251493146,0.00274016178558008,0.0677191968162956,HERVW_6p12.2,ADVANCED_LIMITED,chr6,52785952,52786712,HERVW,6p12
-1.43192515812552,5.8888921079136,9.29586085185567,0.00274684292307063,0.0677191968162956,HERVH_19p13.3c,ADVANCED_LIMITED,chr19,5851950,5852541,HERVH,19p13
-1.43192515812552,5.8888921079136,9.29586085185567,0.00274684292307063,0.0677191968162956,HERVH_19p13.3c,ADVANCED_LIMITED,chr19,5851950,5857664,HERVH,19p13
-1.43192515812552,5.8888921079136,9.29586085185567,0.00274684292307063,0.0677191968162956,HERVH_19p13.3c,ADVANCED_LIMITED,chr19,5852541,5852970,HERVH,19p13
-1.43192515812552,5.8888921079136,9.29586085185567,0.00274684292307063,0.0677191968162956,HERVH_19p13.3c,ADVANCED_LIMITED,chr19,5853001,5853289,HERVH,19p13
-1.43192515812552,5.8888921079136,9.29586085185567,0.00274684292307063,0.0677191968162956,HERVH_19p13.3c,ADVANCED_LIMITED,chr19,5853587,5854724,HERVH,19p13
-1.43192515812552,5.8888921079136,9.29586085185567,0.00274684292307063,0.0677191968162956,HERVH_19p13.3c,ADVANCED_LIMITED,chr19,5855020,5857209,HERVH,19p13
-1.43192515812552,5.8888921079136,9.29586085185567,0.00274684292307063,0.0677191968162956,HERVH_19p13.3c,ADVANCED_LIMITED,chr19,5857262,5857664,HERVH,19p13
1.08046181819873,7.76873390133307,9.1774101052886,0.00291854774591141,0.0712633822290386,MER4_4q34.2a,ADVANCED_LIMITED,chr4,177272271,177272742,MER4,4q34
1.08046181819873,7.76873390133307,9.1774101052886,0.00291854774591141,0.0712633822290386,MER4_4q34.2a,ADVANCED_LIMITED,chr4,177272271,177276733,MER4,4q34
1.08046181819873,7.76873390133307,9.1774101052886,0.00291854774591141,0.0712633822290386,MER4_4q34.2a,ADVANCED_LIMITED,chr4,177272746,177275513,MER4,4q34
1.08046181819873,7.76873390133307,9.1774101052886,0.00291854774591141,0.0712633822290386,MER4_4q34.2a,ADVANCED_LIMITED,chr4,177275511,177275775,MER4,4q34
1.08046181819873,7.76873390133307,9.1774101052886,0.00291854774591141,0.0712633822290386,MER4_4q34.2a,ADVANCED_LIMITED,chr4,177276077,177276733,MER4,4q34
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74531172,74532162,HML4,4q13
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74531172,74537574,HML4,4q13
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74532162,74535560,HML4,4q13
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74535608,74535735,HML4,4q13
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74535811,74535947,HML4,4q13
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74536279,74536386,HML4,4q13
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74536377,74536581,HML4,4q13
-1.51153603142403,5.79579037165229,9.1769586442529,0.00291922288649074,0.0712633822290386,HML4_4q13.3,ADVANCED_LIMITED,chr4,74536581,74537574,HML4,4q13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35717590,35717921,MER61,5p13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35717590,35723295,MER61,5p13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35717921,35719730,MER61,5p13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35720021,35721858,MER61,5p13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35721869,35721912,MER61,5p13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35721951,35722585,MER61,5p13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35722951,35723005,MER61,5p13
-1.0924370142232,7.15475027310131,9.13426745571222,0.00298379729626163,0.0724844416360142,MER61_5p13.2,ADVANCED_LIMITED,chr5,35723005,35723295,MER61,5p13
1.24077129543917,6.07628290067434,9.08223581304536,0.00306449186763016,0.0740833470912533,HERVL_14q32.33c,ADVANCED_LIMITED,chr14,107241644,107242299,HERVL,14q32
-1.57222831302805,5.3006285135871,9.04348851239498,0.00312604052554167,0.0752061923536113,HML3_3q13.33,ADVANCED_LIMITED,chr3,121114340,121115963,HML3,3q13
-1.57222831302805,5.3006285135871,9.04348851239498,0.00312604052554167,0.0752061923536113,HML3_3q13.33,ADVANCED_LIMITED,chr3,121114340,121118723,HML3,3q13
-1.57222831302805,5.3006285135871,9.04348851239498,0.00312604052554167,0.0752061923536113,HML3_3q13.33,ADVANCED_LIMITED,chr3,121115963,121117635,HML3,3q13
-1.57222831302805,5.3006285135871,9.04348851239498,0.00312604052554167,0.0752061923536113,HML3_3q13.33,ADVANCED_LIMITED,chr3,121117637,121118214,HML3,3q13
-1.57222831302805,5.3006285135871,9.04348851239498,0.00312604052554167,0.0752061923536113,HML3_3q13.33,ADVANCED_LIMITED,chr3,121118214,121118723,HML3,3q13
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128825485,128825638,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128825485,128831205,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128825937,128825983,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128826257,128826551,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128827613,128827994,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128828285,128828298,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128828598,128828766,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128828818,128828836,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128829151,128830067,ERVLE,2q14
-1.63480802269929,5.91058153588056,9.02310905718459,0.00315892164569228,0.0756318740170554,ERVLE_2q14.3i,ADVANCED_LIMITED,chr2,128830952,128831205,ERVLE,2q14
-1.35384781771419,6.2844381435436,8.98031544578532,0.00322913035666381,0.0769429147185922,HERVH_10q26.11,ADVANCED_LIMITED,chr10,120653168,120654427,HERVH,10q26
-1.35384781771419,6.2844381435436,8.98031544578532,0.00322913035666381,0.0769429147185922,HERVH_10q26.11,ADVANCED_LIMITED,chr10,120653168,120659856,HERVH,10q26
