Exon_Genomic_Coordinates	Exon_Ensembl_Transcript_ID	Exon_Gene_Symbol	Exon_Number	Min_Coverage_B48324	Max_Coverage_B48324	Mean_Coverage_B48324	Median_Coverage_B48324	Min_Coverage_B48325	Max_Coverage_B48325	Mean_Coverage_B48325	Median_Coverage_B48325	Min_Coverage_B48326	Max_Coverage_B48326	Mean_Coverage_B48326	Median_Coverage_B48326	Min_Coverage_B48327	Max_Coverage_B48327	Mean_Coverage_B48327	Median_Coverage_B48327	Min_Coverage_B48328	Max_Coverage_B48328	Mean_Coverage_B48328	Median_Coverage_B48328	Min_Coverage_B48329	Max_Coverage_B48329	Mean_Coverage_B48329	Median_Coverage_B48329	Min_Coverage_B48330	Max_Coverage_B48330	Mean_Coverage_B48330	Median_Coverage_B48330	Min_Coverage_B48331	Max_Coverage_B48331	Mean_Coverage_B48331	Median_Coverage_B48331	Min_Coverage_B48332	Max_Coverage_B48332	Mean_Coverage_B48332	Median_Coverage_B48332	Min_Coverage_B48333	Max_Coverage_B48333	Mean_Coverage_B48333	Median_Coverage_B48333	Min_Coverage_B48334	Max_Coverage_B48334	Mean_Coverage_B48334	Median_Coverage_B48334	Min_Coverage_B48335	Max_Coverage_B48335	Mean_Coverage_B48335	Median_Coverage_B48335	Min_Coverage_B48336	Max_Coverage_B48336	Mean_Coverage_B48336	Median_Coverage_B48336	Min_Coverage_B48337	Max_Coverage_B48337	Mean_Coverage_B48337	Median_Coverage_B48337	Min_Coverage_B48338	Max_Coverage_B48338	Mean_Coverage_B48338	Median_Coverage_B48338	Min_Coverage_B48339	Max_Coverage_B48339	Mean_Coverage_B48339	Median_Coverage_B48339	Min_Coverage_B48340	Max_Coverage_B48340	Mean_Coverage_B48340	Median_Coverage_B48340	Min_Coverage_B48341	Max_Coverage_B48341	Mean_Coverage_B48341	Median_Coverage_B48341	Min_Coverage_B48342	Max_Coverage_B48342	Mean_Coverage_B48342	Median_Coverage_B48342	Min_Coverage_B48343	Max_Coverage_B48343	Mean_Coverage_B48343	Median_Coverage_B48343	Min_Coverage_B48344	Max_Coverage_B48344	Mean_Coverage_B48344	Median_Coverage_B48344	Min_Coverage_B48345	Max_Coverage_B48345	Mean_Coverage_B48345	Median_Coverage_B48345	Min_Coverage_B48346	Max_Coverage_B48346	Mean_Coverage_B48346	Median_Coverage_B48346	Min_Coverage_B48347	Max_Coverage_B48347	Mean_Coverage_B48347	Median_Coverage_B48347	Min_Coverage_B48348	Max_Coverage_B48348	Mean_Coverage_B48348	Median_Coverage_B48348	Min_Coverage_B48349	Max_Coverage_B48349	Mean_Coverage_B48349	Median_Coverage_B48349	Min_Coverage_B48350	Max_Coverage_B48350	Mean_Coverage_B48350	Median_Coverage_B48350	Min_Coverage_B48351	Max_Coverage_B48351	Mean_Coverage_B48351	Median_Coverage_B48351	Min_Coverage_B48352	Max_Coverage_B48352	Mean_Coverage_B48352	Median_Coverage_B48352	Min_Coverage_B48353	Max_Coverage_B48353	Mean_Coverage_B48353	Median_Coverage_B48353	Min_Coverage_B48354	Max_Coverage_B48354	Mean_Coverage_B48354	Median_Coverage_B48354	Min_Coverage_B48355	Max_Coverage_B48355	Mean_Coverage_B48355	Median_Coverage_B48355	Min_Coverage_B48356	Max_Coverage_B48356	Mean_Coverage_B48356	Median_Coverage_B48356	Min_Coverage_B48357	Max_Coverage_B48357	Mean_Coverage_B48357	Median_Coverage_B48357	Min_Coverage_B48358	Max_Coverage_B48358	Mean_Coverage_B48358	Median_Coverage_B48358	Min_Coverage_B48359	Max_Coverage_B48359	Mean_Coverage_B48359	Median_Coverage_B48359	Min_Coverage_B48360	Max_Coverage_B48360	Mean_Coverage_B48360	Median_Coverage_B48360	Min_Coverage_B48361	Max_Coverage_B48361	Mean_Coverage_B48361	Median_Coverage_B48361	Min_Coverage_B48362	Max_Coverage_B48362	Mean_Coverage_B48362	Median_Coverage_B48362	Min_Coverage_B48363	Max_Coverage_B48363	Mean_Coverage_B48363	Median_Coverage_B48363	Min_Coverage_B48364	Max_Coverage_B48364	Mean_Coverage_B48364	Median_Coverage_B48364
chr6:41903641-41909398	CCND3	CCND3	exon_2	0	205	38.37797463956922	3.0	0	120	23.667708876150773	5.0	0	79	17.615945805106826	3.0	0	161	30.933993399339933	4.0	0	108	21.970991836025707	6.0	0	130	29.822824387701928	5.0	0	342	85.8408893520931	31.0	0	102	19.781483411499046	0.0	0	75	9.012853916970645	0.0	0	149	21.42591627583811	0.0	0	250	34.09154073302067	0.0	0	98	12.129060274448497	0.0	0	154	24.50547159979156	1.0	0	200	31.234670835504602	0.0	0	331	58.372589890568	4.0	0	46	6.024839326037867	0.0	0	227	39.15424700364773	1.0	0	131	16.791731804759422	0.0	0	189	30.92791384401598	1.0	0	100	13.775577557755776	0.0	0	175	22.39308667708876	0.0	0	295	76.50026055237103	25.0	0	289	73.17717561229807	20.0	0	327	75.01719645648775	27.0	0	260	66.31544207052283	18.0	0	159	39.35157199930519	7.0	0	151	32.95014764634358	10.0	0	134	24.853569567483063	2.0	0	204	51.782351919402466	17.0	0	216	54.382838283828384	20.0	0	198	52.11950668751086	16.0	0	441	120.28191766545075	47.0	0	307	77.94233107521278	24.0	0	152	31.674830640958834	1.0	0	139	22.71947194719472	0.0	0	48	4.284349487580337	0.0	0	186	30.64147993746743	0.0	0	114	20.70401250651381	0.0	0	180	36.54455445544554	6.0	0	144	26.580858085808583	2.0	0	309	75.61212437033177	21.0
chr6:74227474-74229797	EEF1A1	EEF1A1	exon_2	16	361	234.9733103745157	261.0	58	640	444.147223417994	499.0	48	390	273.7959535083943	299.0	63	524	343.4726646577701	369.0	32	614	415.03314679294016	449.0	45	505	336.5794231597073	370.0	131	1445	936.3740852346104	960.0	12	307	184.32630219543694	199.0	0	126	50.527335342229875	52.0	4	180	60.114937580714596	53.0	0	214	109.42143779595351	114.0	0	115	42.980628497632374	43.0	0	141	52.43133878605252	53.0	3	247	125.99139044339216	128.0	23	381	272.9078777442962	305.0	0	66	26.130865260439087	24.0	2	125	66.21739130434783	68.0	15	443	223.88721480843736	231.0	6	348	201.99052948773138	210.0	0	231	102.57038312526905	102.0	9	323	170.47180370210936	176.0	90	1157	619.6969436074043	594.0	115	940	659.4141196728368	722.0	100	1456	799.46147223418	796.0	129	1154	655.4877313818338	672.0	8	285	162.91261300043047	167.0	82	682	419.70081790787776	436.0	38	421	264.3693499784761	281.0	159	880	617.7503228583728	664.0	87	1047	533.6435643564356	549.0	114	991	679.9500645716746	749.0	140	1821	968.7778734395179	1052.0	110	892	587.4842875591906	619.0	6	249	144.56134309083083	153.0	1	158	82.97072750753337	83.0	0	24	4.616444253120965	2.0	4	333	171.51442100731813	183.0	0	186	74.77744296168747	76.0	54	566	375.6900559621179	411.0	0	136	72.99397331037451	78.0	110	1144	736.6491605682307	779.0
chr7:128582113-128588929	IRF5	IRF5	exon_2	0	95	22.027142018779344	4.0	0	45	8.824237089201878	2.0	0	70	12.910798122065728	3.0	0	103	17.127787558685448	3.0	0	70	11.695422535211268	2.0	0	66	15.789025821596244	1.0	0	189	55.884389671361504	18.0	0	58	7.541960093896714	1.0	0	50	4.706279342723005	0.0	0	120	16.905956572769952	2.0	0	100	14.691021126760564	0.0	0	82	10.01393779342723	1.0	0	109	21.0193661971831	5.0	0	91	16.431484741784036	2.0	0	170	33.36252934272301	4.0	0	32	2.459507042253521	0.0	0	118	23.58538732394366	5.0	0	43	7.109301643192488	3.0	0	98	14.356220657276996	4.0	0	42	7.167693661971831	0.0	0	82	12.08025234741784	1.0	0	172	39.44556924882629	11.0	0	236	47.823650234741784	15.0	0	204	52.558392018779344	16.0	0	162	34.40727699530517	9.0	0	149	24.932951877934272	4.0	0	87	17.132188967136152	4.0	0	78	12.80619131455399	4.0	0	109	26.159037558685448	8.0	0	154	33.26599178403756	9.0	0	147	35.40448943661972	9.0	0	271	65.95701291079813	18.0	0	148	35.50601525821596	6.0	0	137	22.529782863849764	4.0	0	72	14.95862676056338	4.0	0	30	2.585974178403756	0.0	0	101	16.872946009389672	4.0	0	86	14.768779342723004	3.0	0	81	17.129107981220656	5.0	0	100	18.415639671361504	5.0	0	220	50.785357981220656	11.0
chr7:148504708-148547614	EZH2	EZH2	exon_2	0	275	14.678599729641542	0.0	0	378	23.238148510697805	0.0	0	299	18.40364983918333	0.0	0	343	19.550482450006992	0.0	0	499	32.30056402367967	0.0	0	434	23.190998927888874	0.0	0	1396	84.6607700554701	0.0	0	239	10.52011373700648	0.0	0	91	3.4297767212044934	0.0	0	82	3.52785158252925	0.0	0	224	7.524984850603645	0.0	0	93	2.961730294131357	0.0	0	137	3.800540716916049	0.0	0	195	10.011513541229665	0.0	0	447	18.75649093366895	0.0	0	71	1.4759940334685127	0.0	0	330	9.280496900200438	0.0	0	206	9.282920803617209	0.0	0	185	9.515825292499883	0.0	0	144	5.513774297301077	0.0	0	210	9.666480212557683	0.0	0	1072	52.95872372162402	0.0	0	845	47.60005593623269	0.0	0	1437	64.69493777094112	0.0	0	947	47.29459749219223	0.0	0	302	14.71924672539971	0.0	0	583	28.95443527711742	0.0	0	273	14.397613387405025	0.0	0	645	42.88535402973943	0.0	0	811	39.833449867151444	0.0	0	1321	84.46613527245607	0.0	0	1897	83.95459842446277	0.0	0	898	52.48072530648394	0.0	0	359	14.62636927236284	0.0	0	134	6.19113876847061	0.0	0	22	0.4596326854053046	0.0	0	194	10.940451218943737	0.0	0	135	5.936931897636694	0.0	0	357	21.84428751223605	0.0	0	188	8.537477275905468	0.0	0	875	50.846618188598335	0.0
chr7:2946254-2998196	CARD11	CARD11	exon_2	0	405	22.676485310538677	0.0	0	211	12.158522967925764	0.0	0	203	12.502637557275422	0.0	0	253	16.902737668938432	0.0	0	231	15.590427784836933	0.0	0	214	16.124407993531246	0.0	0	832	67.93227060952601	0.0	0	212	10.366139155211583	0.0	0	149	5.3115205421431595	0.0	0	379	19.45970505563898	0.0	0	388	16.11780447422125	0.0	0	249	10.867640830156713	0.0	0	486	20.49605329020831	0.0	0	428	21.095664394902006	0.0	0	537	31.94291709984213	0.0	0	77	3.1677062877825266	0.0	0	456	30.624311732316816	0.0	0	109	6.367255785298988	0.0	0	309	18.03014901235994	0.0	0	236	8.44578568403219	0.0	0	280	13.86854568557237	0.0	0	734	53.44863501597936	0.0	0	667	55.168707404412615	0.0	0	882	64.15394093411882	0.0	0	613	49.05217357822186	0.0	0	503	30.661699588002	0.0	0	382	25.48228793654461	0.0	0	254	17.058777097531863	0.0	0	421	29.218185668630394	0.0	0	476	41.31492818913404	0.0	0	640	36.97412498556082	0.0	0	1019	87.41311462785414	0.0	0	546	43.79894882753841	0.0	0	511	27.61924839243772	0.0	0	337	16.65673250933734	0.0	0	84	2.3243810403912057	0.0	0	317	17.158137923068036	0.0	0	371	17.29900658426707	0.0	0	248	18.367621577913827	0.0	0	334	21.74456124138462	0.0	0	602	52.63977128335451	0.0
chr8:128748794-128753223	MYC	MYC	exon_1	0	442	110.52111086023933	7.0	0	497	90.5104989839693	9.0	0	321	78.89726800632197	14.0	0	512	114.99029126213593	8.0	0	523	101.6069090088056	18.0	0	466	107.08105667193497	17.0	0	1798	402.68074057349287	86.0	0	340	63.53601264393768	2.0	0	213	27.787536689997744	0.0	0	311	44.932490404154436	0.0	0	467	76.32264619552946	2.0	0	118	20.321743057123506	0.0	0	260	53.07744411831113	8.0	0	367	77.4849853240009	4.0	0	712	176.56897719575525	4.0	0	81	15.140663806728382	0.0	0	412	99.71799503273877	8.0	0	276	55.31971099571009	1.0	0	399	89.82569428764958	4.0	0	232	46.47685707834726	0.0	0	382	84.26394219914202	4.0	0	1269	296.8288552720704	45.0	0	1083	275.1029577782795	49.0	0	1271	309.3422894558591	52.0	0	1426	293.66380672838113	59.0	0	446	108.24046060058704	8.0	0	599	142.94084443440957	15.0	0	398	84.60013547076089	6.0	0	906	192.61548882366222	46.0	0	855	192.52788439828404	30.0	0	801	167.61255362384284	28.0	0	1628	377.47030932490406	66.0	0	1048	236.35561074734704	36.0	0	468	106.1472115601716	1.0	0	348	53.344773086475506	0.0	0	57	7.27771505983292	0.0	0	368	78.12598780763152	6.0	0	259	52.62406863851885	4.0	0	584	118.89997742153984	18.0	0	267	67.25762023030029	5.0	0	1054	263.9516820952811	54.0
chr8:20054865-20077963	ATP6V1B2	ATP6V1B2	exon_1	0	295	12.657546107888129	0.0	0	155	16.556195341588015	0.0	0	133	13.016797991168067	0.0	0	185	13.813360464109447	0.0	0	210	22.69088232747424	0.0	0	219	15.086024764048835	0.0	0	694	60.76045545068837	0.0	0	168	7.829898692527491	0.0	0	69	2.616243830634687	0.0	0	249	4.559225907004936	0.0	0	318	7.155511299679626	0.0	0	128	3.404277426617023	0.0	0	358	5.6138626720928215	0.0	0	325	9.737163390769764	0.0	0	404	16.616936531301413	0.0	0	55	1.4047969521170665	0.0	0	288	7.816780673651398	0.0	0	108	6.206684561433891	0.0	0	215	8.000909169625075	0.0	0	117	4.5790111697982505	0.0	0	301	8.919906485409992	0.0	0	536	36.319897826651655	0.0	0	377	30.880725603948395	0.0	0	624	43.35570179236298	0.0	0	538	37.96822235691402	0.0	0	347	11.691921378474326	0.0	0	291	20.817430080526453	0.0	0	181	12.986665512165555	0.0	0	327	31.625032470343754	0.0	0	393	27.521690189626806	0.0	0	365	41.33253961381938	0.0	0	863	47.71958611135163	0.0	0	415	32.11282362109274	0.0	0	391	10.637414494761451	0.0	0	281	6.432851329119404	0.0	0	41	0.7540046757295004	0.0	0	270	8.715300025976275	0.0	0	181	5.073426270672786	0.0	0	193	13.993505931249459	0.0	0	252	7.551476318295957	0.0	0	479	39.58879556671573	0.0
chr9:139390478-139440268	NOTCH1	NOTCH1	exon_1	0	427	51.293773850170716	0.0	0	131	14.508636272343844	0.0	0	144	19.526892950391645	0.0	0	184	28.117935328379193	0.0	0	159	16.97678248644306	0.0	0	271	36.85569391444065	0.0	0	531	85.62046595701948	0.0	0	242	28.230929905603535	0.0	0	195	15.683570998192408	0.0	0	484	56.71594697730468	0.0	0	518	60.00202851978309	0.0	0	348	34.21221128740711	0.0	0	479	60.877144004820245	0.0	0	576	71.12048604137377	0.0	0	633	94.38712592890138	0.0	0	165	11.118216509339225	0.0	0	611	68.32839927696324	0.0	0	195	17.2482426189998	0.0	0	400	42.02460333400281	0.0	0	205	24.151094597308695	0.0	0	412	49.67334806185981	0.0	0	607	88.28690500100421	0.0	0	595	92.47063667403093	0.0	0	651	108.1440650733079	0.0	0	338	54.72438240610565	0.0	0	388	50.59138381201044	0.0	0	269	37.442498493673426	0.0	0	363	39.012251456115685	0.0	0	270	40.2581241213095	0.0	0	446	67.47270536252259	0.0	0	155	22.21219120305282	0.0	0	953	155.0901184976903	0.0	0	543	79.70656758385218	0.0	0	421	59.09220727053625	0.0	0	421	52.38608154247841	0.0	0	105	9.075557340831493	0.0	0	479	55.199738903394255	0.0	0	372	46.34000803374172	0.0	0	193	26.692709379393452	0.0	0	450	58.72996585659771	0.0	0	650	99.7144004820245	0.0
chr9:21968174-21994475	CDKN2A	CDKN2A	exon_1	0	341	19.573780464621116	0.0	0	225	14.725789893920384	0.0	0	166	12.774723394547737	0.0	0	217	14.223755750731911	0.0	0	211	15.270674118854796	0.0	0	260	16.853769818638074	0.0	0	706	53.31812478612981	0.0	0	214	9.967415687616441	0.0	0	151	4.628036956769704	0.0	0	393	15.849321318581042	0.0	0	468	17.7530131934147	0.0	0	244	7.553933310520512	0.0	0	426	15.735675449602677	0.0	0	493	21.624843161856962	0.0	0	556	33.18892817763583	0.0	0	135	3.3420782479753623	0.0	0	389	21.63811261929204	0.0	0	147	7.690810235352268	0.0	0	286	14.461959621307175	0.0	0	190	7.902475191057374	0.0	0	333	16.838561271434546	0.0	0	617	45.508611839854	0.0	0	543	40.619063913919625	0.0	0	654	49.61560396943082	0.0	0	526	39.20276795559104	0.0	0	398	21.802745142770238	0.0	0	297	21.071404129120566	0.0	0	229	15.072430706056805	0.0	0	403	32.2275578875328	0.0	0	412	30.99555149994297	0.0	0	171	15.439108779133873	0.0	0	879	62.45625641610585	0.0	0	522	42.541690430021674	0.0	0	433	21.48728185240105	0.0	0	369	14.780312535645033	0.0	0	46	2.0914413900612145	0.0	0	359	16.856317250294666	0.0	0	340	13.678643397589445	0.0	0	292	19.97616060225847	0.0	0	314	15.592182806737386	0.0	0	595	47.220029656667045	0.0
chrX:100604848-100630322	BTK	BTK	exon_3	0	174	15.078432911988694	0.0	0	123	12.350553505535055	0.0	0	196	17.28048206013975	0.0	0	242	22.228507497840937	0.0	0	140	14.534505770589622	0.0	0	188	19.583693177357304	0.0	0	720	74.31157258381094	4.0	0	123	7.886040668917327	0.0	0	73	3.174805684227055	0.0	0	140	8.162126089346	0.0	0	96	5.633312396953757	0.0	0	109	3.4154824526968675	0.0	0	138	8.333791316636571	0.0	0	133	9.426238517704325	0.0	0	162	15.159260422391458	0.0	0	52	1.882821700557431	0.0	0	176	8.022415011384156	0.0	0	133	7.317853497683913	0.0	0	160	13.737300777263092	0.0	0	65	3.1744523828217006	0.0	0	141	9.824291434403706	0.0	0	729	60.82998351260108	1.0	0	281	31.759833555782368	0.0	0	413	38.96243228389731	1.0	0	453	45.89722854675355	2.0	0	133	8.914344037057392	0.0	0	162	17.472285467535528	0.0	0	172	15.490107560650074	0.0	0	402	47.32535133861977	3.0	0	262	24.31938447044045	0.0	0	507	58.608306508597	2.0	0	1126	112.19635706995368	4.0	0	553	58.39903430949203	1.0	0	120	7.145049854753867	0.0	0	82	5.400722305095392	0.0	0	24	0.6818324566224385	0.0	0	154	11.779265133076862	0.0	0	54	4.41108581298579	0.0	0	198	22.638886708016017	0.0	0	158	10.016919211745309	0.0	0	475	56.066813221323706	2.0
chrX:153656998-153664252	ATP6AP1	ATP6AP1	exon_1	0	479	63.68748276812793	15.0	0	102	21.703611800385993	11.0	0	128	32.254893851668044	16.0	0	264	61.74138406396471	26.0	0	127	21.44554728425696	8.0	0	243	48.898814447201545	21.0	0	504	131.84436173145852	67.0	0	170	20.602564102564102	6.0	0	107	9.224703611800386	0.0	0	567	50.26785221946512	8.0	0	468	31.13123793768955	7.0	0	171	13.732699200441136	3.0	0	529	44.9106699751861	7.0	0	574	51.37151916184174	9.0	0	467	93.93782740556934	32.0	0	153	6.00385993934381	0.0	0	496	76.86641852770884	23.0	0	206	20.847532395919494	3.0	0	436	46.31182795698925	8.0	0	159	15.09305210918114	1.0	0	491	36.62875654811139	7.0	0	512	140.08285084091537	77.0	0	498	130.24538185828507	59.0	0	336	83.85111662531017	43.0	0	396	102.52081610146126	57.0	0	195	42.556658395368075	15.0	0	166	35.21078025916736	14.0	0	211	36.53928866832093	13.0	0	257	67.51957540667217	38.0	0	215	57.4044665012407	34.0	0	233	59.51226909291425	33.0	0	742	205.51475048249242	119.0	0	462	127.66542597187758	71.0	0	294	37.75792666115247	11.0	0	267	26.092087124345188	4.0	0	58	4.511304108078302	0.0	0	561	48.70499035015164	8.0	0	238	21.2102288392611	1.0	0	253	59.184449958643505	24.0	0	469	51.238902674386544	11.0	0	523	141.0358422939068	68.0
chrX:1584311-1585511	P2RY8	P2RY8	exon_2	57	232	173.77083333333334	175.0	15	127	77.16916666666667	78.0	44	171	117.88333333333334	120.0	60	244	172.6775	173.0	12	111	81.27	85.0	28	166	116.145	122.0	67	347	236.18083333333334	248.0	44	252	165.17166666666665	165.0	15	163	65.58	52.0	57	268	142.1225	138.0	49	254	158.06583333333333	169.5	11	147	82.10416666666667	87.0	60	233	147.48416666666665	150.0	31	232	156.10833333333332	161.0	32	338	220.86916666666667	224.0	6	76	37.791666666666664	38.0	56	204	149.20166666666665	151.0	18	182	99.11583333333333	95.5	66	335	224.465	224.0	14	153	80.80083333333333	79.0	26	276	149.4025	146.0	58	304	237.6225	249.0	76	429	310.5991666666667	332.0	91	371	301.125	308.0	57	243	192.47666666666666	199.0	51	236	151.23833333333334	151.0	62	223	142.43333333333334	142.0	36	194	137.83833333333334	139.0	39	232	162.655	169.0	76	227	171.35833333333332	173.0	35	199	135.485	138.0	99	457	349.2025	365.0	78	346	251.87916666666666	244.5	118	418	259.185	259.5	37	220	124.0575	120.0	2	39	20.865	21.0	47	309	194.8675	188.5	46	214	116.62166666666667	112.0	30	200	142.7175	144.0	25	161	109.16916666666667	111.0	50	346	258.8175	269.0
chrX:70586134-70683905	TAF1	TAF1	exon_1	0	275	13.234169641304682	0.0	0	208	11.923648116517167	0.0	0	210	13.05600842785693	0.0	0	381	19.550735903284206	0.0	0	202	12.169140133577441	0.0	0	242	15.205776764071146	0.0	0	791	62.43682687095355	0.0	0	123	5.295629583414305	0.0	0	104	2.5251761769849956	0.0	0	398	7.635628151496865	0.0	0	169	4.739892197072751	0.0	0	122	3.0140123349459453	0.0	0	431	7.429503636047499	0.0	0	214	9.166624050076198	0.0	0	480	13.209622485194997	0.0	0	58	1.1163126080330568	0.0	0	519	12.952900144214542	0.0	0	147	5.774462775260558	0.0	0	263	11.25191518957564	0.0	0	102	3.4278364750283825	0.0	0	261	8.53767477063751	0.0	0	802	50.75241124668869	0.0	0	385	28.743840198013725	0.0	0	516	34.62422395188757	0.0	0	665	40.71814750795225	0.0	0	220	8.447392376062432	0.0	0	211	15.02940544742306	0.0	0	287	14.940473146434014	0.0	0	504	39.51864049667079	0.0	0	333	21.75041679025478	0.0	0	618	48.85680825602684	0.0	0	1509	95.22441214675108	0.0	0	726	51.549733561076394	0.0	0	131	6.1796238148326195	0.0	0	125	5.082488672510253	0.0	0	24	0.5050168250299168	0.0	0	180	9.152161683934908	0.0	0	137	3.8316065090875617	0.0	0	255	17.633695062953226	0.0	0	381	10.814822391097564	0.0	0	678	50.329228503339436	0.0
